Subject Id	Subject Flag	Agreed Hours
RIICRC303A	C	24
RIICRC303D	C	24
RIICRC303E	C	24
RIICRC304A	C	32
RIICRC304D	C	32
RIICRC304E	C	32
RIICRC305A	C	58
RIICRC305D	C	58
RIICRC305E	C	58
RIICRC306A	C	80
RIICRC306D	C	80
RIICRC306E	C	80
RIICRC307A	C	24
RIICRC307D	C	24
RIICRC307E	C	24
RIICRC308A	C	80
RIICRC308D	C	80
RIICRC308E	C	80
RIICRC309A	C	80
RIICRC309D	C	80
RIICRC309E	C	80
RIICRC310A	C	60
RIICRC310D	C	60
RIICRC310E	C	60
RIICRC311	C	60
RIICRC311D	C	60
RIICRC311E	C	60
RIICRC312	C	40
RIICRC312D	C	40
RIICRC312E	C	40
RIICRC313	C	24
RIICRC313D	C	24
RIICRC313E	C	24
RIICRC314	C	24
RIICRC314D	C	24
RIICRC314E	C	24
RIICRC315	C	60
RIICRC315D	C	60
RIICRC315E	C	60
RIICRC316	C	170
RIICRC316D	C	170
RIICRC316E	C	170
RIICRC317	C	40
RIICRC317D	C	40
RIICRC317E	C	40
RIICRC318	C	16
RIICRC318D	C	16
RIICRC318E	C	16
RIICRC319	C	16
RIICRC319D	C	16
RIICRC319E	C	16
RIICRC320	C	12
RIICRC320D	C	12
RIICRC320E	C	12
RIICRC321	C	80
RIICRC321D	C	80
RIICRC321E	C	80
RIICRC322	C	8
RIICRC322D	C	8
RIICRC322E	C	8
RIICRC323	C	8
RIICRC323D	C	8
RIICRC323E	C	8
RIICRC401A	C	50
RIICRC401D	C	50
RIICRC401E	C	50
RIICRC402A	C	50
RIICRC402D	C	50
RIICRC402E	C	50
RIICRC403A	C	50
RIICRC403D	C	50
RIICRC403E	C	50
RIICRC404A	C	40
RIICRC404D	C	40
RIICRC404E	C	40
RIICRC405A	C	50
RIICRC405D	C	50
RIICRC405E	C	50
RIICRC406A	C	50
RIICRC406B	C	50
RIICRC406D	C	50
RIICRC406E	C	50
RIICRM201A	C	24
RIICRM201D	C	24
RIICRM201E	C	22
RIICRM201F	C	24
RIICRM202A	C	8
RIICRM202D	C	8
RIICRM202E	C	8
RIICRM203A	C	24
RIICRM203D	C	24
RIICRM203E	C	24
RIICRM204A	C	16
RIICRM204D	C	16
RIICRM204E	C	16
RIICRM205A	C	16
RIICRM205D	C	16
RIICRM205E	C	16
RIICRM206A	C	20
RIICRM206D	C	20
RIICRM206E	C	20
RIICRM207A	C	16
RIICRM207D	C	16
RIICRM207E	C	16
RIICRM301A	C	16
RIICRM301D	C	16
RIICRM301E	C	16
RIICRM302A	C	40
RIICRM302D	C	40
RIICRM302E	C	40
RIICRM303A	C	30
RIICRM303D	C	30
RIICRM303E	C	30
RIICSG401A	C	100
RIICSG401D	C	100
RIICSG401E	C	100
RIICSG402A	C	100
RIICSG402D	C	100
RIICSG402E	C	100
RIICSG403A	C	100
RIICSG403D	C	100
RIICSG403E	C	100
RIICSG404A	C	100
RIICSG404D	C	100
RIICSG404E	C	100
RIICSG405A	C	100
RIICSG405D	C	100
RIICSG405E	C	100
RIICSG406A	C	100
RIICSG406D	C	100
RIICSG406E	C	100
RIICTB201A	C	64
RIICTB201D	C	64
RIICTB201E	C	64
RIICTB202A	C	40
RIICTB202D	C	40
RIICTB202E	C	40
RIICTB203A	C	24
RIICTB203D	C	24
RIICTB203E	C	24
RIICTB301A	C	64
RIICTB301D	C	64
RIICTB301E	C	64
RIICTB302A	C	40
RIICTB302D	C	40
RIICTB302E	C	40
RIICTB303A	C	48
RIICTB303D	C	48
RIICTB303E	C	48
RIICTB304A	C	48
RIICTB304D	C	48
RIICTB304E	C	48
RIICTB305A	C	48
RIICTB305D	C	48
RIICTB305E	C	48
RIICTB306A	C	40
RIICTB306D	C	40
RIICTB306E	C	40
RIICTB307A	C	48
RIICTB307D	C	48
RIICTB307E	C	48
RIICTB308A	C	40
RIICTB308D	C	40
RIICTB308E	C	40
RIICTB309A	C	60
RIICTB309D	C	60
RIICTB309E	C	60
RIICTB310A	C	64
RIICTB310D	C	64
RIICTB310E	C	64
RIICTC301A	C	80
RIICTC301D	C	80
RIICTC301E	C	80
RIICTC302A	C	80
RIICTC302D	C	80
RIICTC302E	C	80
RIICTC303A	C	32
RIICTC303D	C	32
RIICTC303E	C	32
RIICTC304A	C	16
RIICTC304D	C	16
RIICTC304E	C	16
RIICTC305A	C	24
RIICTC305D	C	24
RIICTC305E	C	24
RIICTC306	C	200
RIICTC401A	C	100
RIICTC401D	C	100
RIICTC401E	C	100
RIICTC402	C	200
RIICTT301A	C	80
RIICTT301D	C	80
RIICTT301E	C	80
RIICTT302A	C	80
RIICTT302D	C	80
RIICTT302E	C	80
RIICTT303A	C	80
RIICTT303D	C	80
RIICTT303E	C	80
RIICTT304A	C	80
RIICTT304D	C	80
RIICTT304E	C	80
RIICTT305A	C	80
RIICTT305D	C	80
RIICTT305E	C	80
RIICTT306A	C	80
RIICTT306D	C	80
RIICTT306E	C	80
RIICTT307A	C	80
RIICTT307D	C	80
RIICTT307E	C	80
RIICTT308A	C	80
RIICTT308D	C	80
RIICTT308E	C	80
RIICTT309A	C	80
RIICTT309D	C	80
RIICTT309E	C	80
RIICTT310A	C	80
RIICTT310D	C	80
RIICTT310E	C	80
RIICTT401A	C	60
RIICTT401D	C	60
RIICTT401E	C	60
RIICTT402A	C	60
RIICTT402D	C	60
RIICTT402E	C	60
RIICWD501A	C	100
RIICWD501D	C	100
RIICWD501E	C	100
RIICWD502A	C	100
RIICWD502D	C	100
RIICWD502E	C	100
RIICWD503A	C	50
RIICWD503D	C	50
RIICWD503E	C	50
RIICWD504A	C	100
RIICWD504D	C	100
RIICWD504E	C	100
RIICWD505A	C	100
RIICWD505D	C	100
RIICWD505E	C	100
RIICWD506A	C	100
RIICWD506D	C	100
RIICWD506E	C	100
RIICWD507A	C	100
RIICWD507D	C	100
RIICWD508A	C	100
RIICWD508D	C	100
RIICWD508E	C	100
RIICWD509A	C	100
RIICWD509D	C	100
RIICWD509E	C	100
RIICWD510A	C	100
RIICWD510D	C	100
RIICWD510E	C	100
RIICWD511A	C	100
RIICWD511D	C	100
RIICWD511E	C	100
RIICWD512A	C	100
RIICWD512D	C	100
RIICWD512E	C	100
RIICWD513A	C	100
RIICWD513D	C	100
RIICWD513E	C	100
RIICWD514A	C	100
RIICWD514D	C	100
RIICWD514E	C	100
RIICWD515A	C	100
RIICWD515D	C	100
RIICWD515E	C	100
RIICWD516A	C	50
RIICWD516D	C	50
RIICWD516E	C	50
RIICWD517A	C	100
RIICWD517D	C	100
RIICWD517E	C	100
RIICWD518A	C	50
RIICWD518D	C	50
RIICWD518E	C	50
RIICWD519A	C	100
RIICWD519D	C	100
RIICWD519E	C	100
RIICWD520A	C	100
RIICWD520D	C	100
RIICWD520E	C	100
RIICWD521A	C	100
RIICWD521D	C	100
RIICWD521E	C	100
RIICWD522A	C	100
RIICWD522D	C	100
RIICWD522E	C	100
RIICWD523A	C	60
RIICWD523D	C	60
RIICWD523E	C	60
RIICWD524A	C	60
RIICWD524B	C	60
RIICWD524D	C	60
RIICWD524E	C	60
RIICWD525A	C	60
RIICWD525B	C	60
RIICWD525D	C	60
RIICWD525E	C	60
RIICWD526A	C	100
RIICWD526D	C	100
RIICWD526E	C	100
RIICWD527A	C	100
RIICWD527D	C	100
RIICWD527E	C	100
RIICWD528A	C	100
RIICWD528D	C	100
RIICWD528E	C	100
RIICWD529A	C	100
RIICWD529D	C	100
RIICWD529E	C	100
RIICWD530A	C	100
RIICWD530D	C	100
RIICWD530E	C	100
RIICWD531A	C	100
RIICWD531D	C	100
RIICWD531E	C	100
RIICWD532A	C	100
RIICWD532D	C	100
RIICWD532E	C	100
RIICWD533A	C	100
RIICWD533D	C	100
RIICWD533E	C	100
RIICWD534A	C	100
RIICWD534D	C	100
RIICWD534E	C	100
RIICWD535A	C	100
RIICWD535D	C	100
RIICWD535E	C	100
RIICWD536A	C	100
RIICWD536D	C	100
RIICWD536E	C	100
RIICWD537A	C	120
RIICWD537D	C	120
RIICWD537E	C	120
RIICWD538	C	50
RIICWD539	C	50
RIICWD601A	C	300
RIICWD601D	C	300
RIICWD601E	C	300
RIICWM401A	C	80
RIICWM401B	C	80
RIICWM401D	C	80
RIICWM401E	C	80
RIICWM402A	C	100
RIICWM402D	C	100
RIICWM402E	C	100
RIICWM501A	C	120
RIICWM501D	C	120
RIICWM501E	C	120
RIICWM502A	C	120
RIICWM502D	C	120
RIICWM502E	C	120
RIICWM503A	C	100
RIICWM503D	C	100
RIICWM503E	C	100
RIICWM504A	C	100
RIICWM504D	C	100
RIICWM504E	C	100
RIICWM505A	C	100
RIICWM505D	C	100
RIICWM505E	C	100
RIICWM601A	C	300
RIICWM601D	C	300
RIICWM601E	C	300
RIICWM602A	C	300
RIICWM602D	C	300
RIICWM602E	C	300
RIIDES301	C	80
RIIDES301D	C	80
RIIDES302	C	40
RIIDES302D	C	40
RIIDES303	C	20
RIIDES303D	C	20
RIIDES304	C	20
RIIDES304D	C	20
RIIDES305	C	20
RIIDES305D	C	20
RIIDES306	C	40
RIIDES306D	C	40
RIIDES307	C	20
RIIDES307D	C	20
RIIDML401A	C	100
RIIDML401D	C	100
RIIDML401E	C	100
RIIEGS201A	C	40
RIIEGS201D	C	40
RIIEGS202A	C	40
RIIEGS202B	C	40
RIIEGS202D	C	40
RIIEGS202E	C	40
RIIEGS301A	C	40
RIIEGS301D	C	40
RIIEGS301E	C	40
RIIEGS302A	C	40
RIIEGS302D	C	40
RIIEGS303A	C	40
RIIEGS303D	C	40
RIIEGS303E	C	40
RIIEGS304A	C	40
RIIEGS304D	C	40
RIIEGS304E	C	40
RIIEGS305A	C	40
RIIEGS305B	C	40
RIIEGS305D	C	40
RIIEGS305E	C	40
RIIEGS306A	C	40
RIIEGS306D	C	40
RIIENV201A	C	20
RIIENV201D	C	20
RIIENV201E	C	20
RIIENV202A	C	30
RIIENV202D	C	30
RIIENV202E	C	30
RIIENV301A	C	40
RIIENV301D	C	40
RIIENV301E	C	40
RIIENV302A	C	30
RIIENV302D	C	30
RIIENV302E	C	30
RIIENV401A	C	40
RIIENV401D	C	40
RIIENV401E	C	40
RIIENV402A	C	40
RIIENV402D	C	40
RIIENV402E	C	40
RIIENV501A	C	120
RIIENV501D	C	120
RIIENV501E	C	120
RIIENV502A	C	120
RIIENV502D	C	120
RIIENV502E	C	120
RIIENV601A	C	100
RIIENV601D	C	100
RIIENV601E	C	100
RIIERR201A	C	40
RIIERR201D	C	40
RIIERR201E	C	40
RIIERR202A	C	30
RIIERR202D	C	30
RIIERR202E	C	30
RIIERR203A	C	40
RIIERR203B	C	40
RIIERR203D	C	40
RIIERR203E	C	40
RIIERR204A	C	40
RIIERR204D	C	40
RIIERR204E	C	40
RIIERR205A	C	20
RIIERR205D	C	20
RIIERR301A	C	20
RIIERR301D	C	20
RIIERR301E	C	20
RIIERR302A	C	20
RIIERR302D	C	20
RIIERR302E	C	20
RIIERR303A	C	20
RIIERR303D	C	20
RIIERR303E	C	20
RIIERR304A	C	30
RIIERR304D	C	30
RIIERR305A	C	30
RIIERR305D	C	30
RIIERR305E	C	30
RIIERR306A	C	20
RIIERR306D	C	20
RIIERR306E	C	20
RIIERR307A	C	30
RIIERR307D	C	30
RIIERR307E	C	30
RIIERR308A	C	40
RIIERR308D	C	40
RIIERR308E	C	40
RIIERR309A	C	20
RIIERR309D	C	20
RIIERR310A	C	20
RIIERR310D	C	20
RIIERR311A	C	40
RIIERR311D	C	40
RIIERR401A	C	60
RIIERR401B	C	60
RIIERR401D	C	60
RIIERR401E	C	60
RIIERR402A	C	60
RIIERR402D	C	60
RIIERR402E	C	60
RIIERR403A	C	40
RIIERR403D	C	40
RIIERR403E	C	40
RIIERR404A	C	60
RIIERR404D	C	60
RIIERR405	C	30
RIIERR406	C	20
RIIERR501A	C	60
RIIERR501D	C	60
RIIERR501E	C	60
RIIERR503A	C	70
RIIERR503D	C	70
RIIERR504A	C	120
RIIERR504D	C	120
RIIERR504E	C	120
RIIERR601A	C	120
RIIERR601D	C	120
RIIERR601E	C	120
RIIERR602A	C	80
RIIERR602D	C	80
RIIERR602E	C	80
RIIFIA401A	C	50
RIIFIA401D	C	50
RIIFIA401E	C	50
RIIG001A	C	25
RIIG002A	C	18
RIIG003A	C	15
RIIG004A	C	15
RIIG005A	C	40
RIIG006A	C	30
RIIG2001A	C	20
RIIG2002A	C	20
RIIG2003A	C	80
RIIG2004A	C	24
RIIG2005A	C	30
RIIG2006A	C	24
RIIG2007A	C	40
RIIGOV201A	C	20
RIIGOV201D	C	20
RIIGOV201E	C	20
RIIGOV401A	C	80
RIIGOV401B	C	80
RIIGOV401D	C	80
RIIGOV401E	C	80
RIIGOV501A	C	80
RIIGOV501D	C	80
RIIGOV501E	C	80
RIIGOV601A	C	120
RIIGOV601D	C	120
RIIGOV601E	C	120
RIIHAN201A	C	40
RIIHAN201D	C	40
RIIHAN201E	C	40
RIIHAN202A	C	20
RIIHAN202D	C	20
RIIHAN203A	C	40
RIIHAN203D	C	40
RIIHAN203E	C	40
RIIHAN204A	C	20
RIIHAN204D	C	20
RIIHAN205A	C	12
RIIHAN205D	C	12
RIIHAN206A	C	30
RIIHAN206D	C	30
RIIHAN206E	C	4
RIIHAN207A	C	30
RIIHAN207D	C	30
RIIHAN208A	C	80
RIIHAN208D	C	80
RIIHAN208E	C	80
RIIHAN209A	C	40
RIIHAN209D	C	40
RIIHAN209E	C	40
RIIHAN210A	C	40
RIIHAN210D	C	40
RIIHAN211A	C	56
RIIHAN211D	C	56
RIIHAN212A	C	40
RIIHAN212D	C	40
RIIHAN212E	C	40
RIIHAN213A	C	50
RIIHAN213D	C	50
RIIHAN213E	C	50
RIIHAN301A	C	40
RIIHAN301B	C	40
RIIHAN301D	C	40
RIIHAN301E	C	40
RIIHAN302A	C	40
RIIHAN302D	C	40
RIIHAN303A	C	80
RIIHAN304A	C	80
RIIHAN304D	C	80
RIIHAN304E	C	80
RIIHAN305A	C	40
RIIHAN305D	C	40
RIIHAN306A	C	40
RIIHAN306D	C	40
RIIHAN307A	C	40
RIIHAN307D	C	40
RIIHAN307E	C	40
RIIHAN308A	C	20
RIIHAN308D	C	20
RIIHAN308E	C	20
RIIHAN308F	C	20
RIIHAN309A	C	80
RIIHAN309D	C	80
RIIHAN309E	C	80
RIIHAN309F	C	80
RIIHAN310A	C	40
RIIHAN310D	C	40
RIIHAN310E	C	30
RIIHAN311A	C	80
RIIHAN311D	C	80
RIIHAN311E	C	80
RIIHAN311F	C	30
RIIHAN401A	C	24
RIIHAN401D	C	24
RIIHAN402A	C	28
RIIHAN402D	C	28
RIIIMG301A	C	10
RIIIMG301D	C	10
RIIIMG301E	C	10
RIILAT401A	C	50
RIILAT401D	C	50
RIILAT401E	C	50
RIILAT402D	C	50
RIILAT402E	C	50
RIILAT601A	C	120
RIILAT601D	C	120
RIILAT601E	C	120
RIIMCO201A	C	60
RIIMCO201D	C	60
RIIMCO202A	C	40
RIIMCO202D	C	40
RIIMCO202E	C	40
RIIMCO301A	C	60
RIIMCO301D	C	60
RIIMCO302A	C	60
RIIMCO302D	C	60
RIIMCO303A	C	80
RIIMCO303D	C	80
RIIMCO303E	C	80
RIIMCP201A	C	60
RIIMCP202A	C	40
RIIMCP202D	C	40
RIIMCP301A	C	60
RIIMCP301D	C	60
RIIMCU201A	C	40
RIIMCU201D	C	40
RIIMCU202A	C	40
RIIMCU202D	C	40
RIIMCU203A	C	40
RIIMCU203D	C	40
RIIMCU204A	C	40
RIIMCU204D	C	40
RIIMCU205A	C	40
RIIMCU205D	C	40
RIIMCU206A	C	40
RIIMCU206D	C	40
RIIMCU207A	C	20
RIIMCU207D	C	20
RIIMCU208A	C	40
RIIMCU208D	C	40
RIIMCU208E	C	40
RIIMCU209A	C	20
RIIMCU209D	C	20
RIIMCU209E	C	20
RIIMCU210A	C	20
RIIMCU210D	C	20
RIIMCU211A	C	20
RIIMCU211D	C	20
RIIMCU212A	C	20
RIIMCU212D	C	20
RIIMCU212E	C	20
RIIMCU213A	C	40
RIIMCU213D	C	40
RIIMCU213E	C	40
RIIMCU214A	C	40
RIIMCU214D	C	40
RIIMCU214E	C	40
RIIMCU215A	C	40
RIIMCU215D	C	40
RIIMCU216A	C	40
RIIMCU216D	C	40
RIIMCU217	C	40
RIIMCU218	C	20
RIIMCU301A	C	40
RIIMCU301D	C	40
RIIMCU301E	C	40
RIIMCU302A	C	40
RIIMCU302D	C	40
RIIMCU302E	C	40
RIIMCU302F	C	40
RIIMCU303A	C	120
RIIMCU303D	C	120
RIIMCU303E	C	120
RIIMCU304A	C	40
RIIMCU304D	C	40
RIIMCU304E	C	40
RIIMCU305A	C	40
RIIMCU305D	C	40
RIIMCU305E	C	40
RIIMCU306A	C	40
RIIMCU306D	C	40
RIIMCU306E	C	40
RIIMCU307A	C	120
RIIMCU307D	C	120
RIIMCU307E	C	120
RIIMCU308A	C	40
RIIMCU308D	C	40
RIIMCU308E	C	40
RIIMCU309A	C	40
RIIMCU309D	C	40
RIIMCU309E	C	40
RIIMCU310A	C	40
RIIMCU310D	C	40
RIIMCU310E	C	40
RIIMCU311A	C	40
RIIMCU311D	C	40
RIIMCU311E	C	40
RIIMCU312	C	60
RIIMCU313	C	50
RIIMCU314	C	50
RIIMCU401A	C	60
RIIMCU401D	C	60
RIIMCU401E	C	60
RIIMCU402A	C	40
RIIMCU402D	C	40
RIIMCU403A	C	60
RIIMCU403D	C	60
RIIMCU403E	C	60
RIIMCU404A	C	60
RIIMCU404D	C	60
RIIMCU404E	C	60
RIIMCU405A	C	60
RIIMCU405D	C	60
RIIMCU406A	C	70
RIIMCU406D	C	70
RIIMCU406E	C	70
RIIMCU407A	C	60
RIIMCU407D	C	60
RIIMCU407E	C	60
RIIMCU408A	C	60
RIIMCU408D	C	60
RIIMCU408E	C	60
RIIMCU409	C	80
RIIMCU501A	C	60
RIIMCU501D	C	60
RIIMCU501E	C	60
RIIMCU502A	C	60
RIIMCU502D	C	60
RIIMCU502E	C	60
RIIMCU503A	C	60
RIIMCU503D	C	60
RIIMCU504A	C	60
RIIMCU504D	C	60
RIIMCU505A	C	80
RIIMCU505D	C	80
RIIMCU505E	C	80
RIIMCU506A	C	60
RIIMCU506D	C	60
RIIMCU506E	C	60
RIIMCU601A	C	80
RIIMCU601D	C	80
RIIMCU601E	C	80
RIIMCU602A	C	80
RIIMCU602D	C	80
RIIMCU602E	C	80
RIIMCU603A	C	80
RIIMCU603D	C	80
RIIMCU604A	C	80
RIIMCU604D	C	80
RIIMCU605A	C	100
RIIMCU605D	C	100
RIIMCU605E	C	100
RIIMCU606A	C	80
RIIMCU606D	C	80
RIIMCU606E	C	80
RIIMEX201A	C	30
RIIMEX201D	C	30
RIIMEX201E	C	30
RIIMEX202A	C	25
RIIMEX202D	C	25
RIIMEX203A	C	32
RIIMEX203B	C	32
RIIMEX203D	C	32
RIIMEX204A	C	30
RIIMEX204D	C	30
RIIMEX301A	C	40
RIIMEX301D	C	40
RIIMEX302A	C	20
RIIMEX302B	C	20
RIIMEX302D	C	20
RIIMEX303	C	80
RIIMEX401A	C	190
RIIMEX401D	C	190
RIIMEX402A	C	40
RIIMEX402D	C	40
RIIMEX402E	C	40
RIIMEX403A	C	100
RIIMEX403D	C	100
RIIMEX403E	C	100
RIIMEX404A	C	80
RIIMEX404B	C	80
RIIMEX404D	C	80
RIIMEX404E	C	80
RIIMEX405A	C	80
RIIMEX405D	C	80
RIIMEX405E	C	80
RIIMEX406A	C	60
RIIMEX406D	C	60
RIIMEX407	C	80
RIIMEX408	C	0
RIIMEX501A	C	90
RIIMEX501D	C	90
RIIMEX502A	C	70
RIIMEX502D	C	70
RIIMEX503A	C	60
RIIMEX503D	C	60
RIIMEX503E	C	60
RIIMEX504	C	90
RIIMEX601A	C	120
RIIMEX601D	C	120
RIIMEX602A	C	120
RIIMEX602D	C	120
RIIMEX603A	C	120
RIIMEX603D	C	120
RIIMEX604A	C	120
RIIMEX604D	C	120
RIIMEX605A	C	120
RIIMEX605D	C	120
RIIMPG201A	C	20
RIIMPG201D	C	20
RIIMPG301A	C	40
RIIMPG301D	C	40
RIIMPO201A	C	24
RIIMPO201D	C	24
RIIMPO201E	C	24
RIIMPO202A	C	20
RIIMPO202D	C	20
RIIMPO203A	C	60
RIIMPO203D	C	60
RIIMPO204A	C	40
RIIMPO204D	C	40
RIIMPO205A	C	20
RIIMPO205B	C	20
RIIMPO205D	C	20
RIIMPO205E	C	20
RIIMPO206A	C	30
RIIMPO206B	C	30
RIIMPO206D	C	30
RIIMPO207A	C	40
RIIMPO208A	C	60
RIIMPO208D	C	60
RIIMPO208E	C	60
RIIMPO208F	C	55
RIIMPO209A	C	28
RIIMPO210A	C	24
RIIMPO210D	C	24
RIIMPO210E	C	24
RIIMPO301A	C	40
RIIMPO301B	C	40
RIIMPO301C	C	40
RIIMPO301D	C	40
RIIMPO301E	C	40
RIIMPO302A	C	40
RIIMPO302B	C	40
RIIMPO302D	C	40
RIIMPO302E	C	40
RIIMPO303A	C	50
RIIMPO303D	C	50
RIIMPO303E	C	50
RIIMPO304A	C	40
RIIMPO304B	C	40
RIIMPO304D	C	40
RIIMPO304E	C	40
RIIMPO305A	C	40
RIIMPO305B	C	40
RIIMPO305D	C	40
RIIMPO305E	C	40
RIIMPO305F	C	40
RIIMPO306A	C	24
RIIMPO306D	C	24
RIIMPO307A	C	60
RIIMPO307B	C	60
RIIMPO307D	C	60
RIIMPO307E	C	60
RIIMPO308A	C	40
RIIMPO308B	C	40
RIIMPO308D	C	40
RIIMPO308E	C	40
RIIMPO308F	C	40
RIIMPO309A	C	40
RIIMPO309D	C	40
RIIMPO309E	C	40
RIIMPO309F	C	40
RIIMPO310A	C	40
RIIMPO310B	C	40
RIIMPO310D	C	40
RIIMPO310E	C	40
RIIMPO310F	C	50
RIIMPO311A	C	40
RIIMPO312A	C	40
RIIMPO312D	C	40
RIIMPO312E	C	40
RIIMPO313A	C	40
RIIMPO313B	C	40
RIIMPO313D	C	40
RIIMPO313E	C	40
RIIMPO314A	C	30
RIIMPO314D	C	30
RIIMPO314E	C	30
RIIMPO315A	C	60
RIIMPO315D	C	60
RIIMPO315E	C	60
RIIMPO316A	C	40
RIIMPO316D	C	40
RIIMPO316E	C	40
RIIMPO317A	C	80
RIIMPO317D	C	80
RIIMPO317E	C	200
RIIMPO317F	C	80
RIIMPO318A	C	80
RIIMPO318B	C	68
RIIMPO318D	C	80
RIIMPO318E	C	80
RIIMPO318F	C	60
RIIMPO319A	C	200
RIIMPO319D	C	200
RIIMPO319E	C	200
RIIMPO320A	C	200
RIIMPO320B	C	200
RIIMPO320D	C	200
RIIMPO320E	C	80
RIIMPO320F	C	200
RIIMPO321A	C	160
RIIMPO321B	C	160
RIIMPO321D	C	160
RIIMPO321E	C	160
RIIMPO321F	C	160
RIIMPO322A	C	80
RIIMPO322D	C	80
RIIMPO322E	C	80
RIIMPO323A	C	240
RIIMPO323D	C	240
RIIMPO323E	C	240
RIIMPO324A	C	240
RIIMPO324D	C	240
RIIMPO324E	C	240
RIIMPO324F	C	240
RIIMPO325A	C	160
RIIMPO325D	C	160
RIIMPO325E	C	160
RIIMPO326A	C	40
RIIMPO326D	C	40
RIIMPO326E	C	40
RIIMPO327A	C	80
RIIMPO327D	C	80
RIIMPO327E	C	80
RIIMPO328A	C	40
RIIMPO328D	C	40
RIIMPO328E	C	40
RIIMPO329A	C	120
RIIMPO329D	C	120
RIIMPO329E	C	120
RIIMPO329F	C	120
RIIMPO330A	C	80
RIIMPO330D	C	80
RIIMPO330E	C	80
RIIMPO331A	C	40
RIIMPO331D	C	40
RIIMPO331E	C	40
RIIMPO332A	C	80
RIIMPO333	C	80
RIIMPO333D	C	80
RIIMPO333E	C	40
RIIMPO334D	C	80
RIIMPO334E	C	80
RIIMPO335D	C	60
RIIMPO335E	C	30
RIIMPO336D	C	40
RIIMPO336E	C	40
RIIMPO337D	C	40
RIIMPO337E	C	40
RIIMPO338D	C	40
RIIMPO338E	C	40
RIIMPO339A	C	40
RIIMPO339D	C	
RIIMPO401A	C	40
RIIMPO401D	C	40
RIIMPO402A	C	100
RIIMPO402D	C	100
RIIMPO403A	C	60
RIIMPO403D	C	60
RIIMPO501A	C	80
RIIMPO501D	C	80
RIIMPO502A	C	100
RIIMPO502D	C	100
RIIMPO503A	C	80
RIIMPO503D	C	80
RIIMSM301A	C	30
RIIMSM301D	C	30
RIIMSM302A	C	40
RIIMSM302D	C	40
RIIMSM303A	C	40
RIIMSM303D	C	40
RIIMSM304A	C	30
RIIMSM304D	C	30
RIIMSM305A	C	40
RIIMSM305D	C	40
RIIMSM306A	C	40
RIIMSM306D	C	40
RIIMSM307A	C	40
RIIMSM307D	C	40
RIIMSM307E	C	40
RIINHB201A	C	40
RIINHB201B	C	40
RIINHB201D	C	40
RIINHB201E	C	40
RIINHB202A	C	40
RIINHB202D	C	40
RIINHB202E	C	40
RIINHB203A	C	60
RIINHB203D	C	60
RIINHB203E	C	60
RIINHB204A	C	40
RIINHB205A	C	40
RIINHB205D	C	40
RIINHB205E	C	20
RIINHB205F	C	40
RIINHB206A	C	40
RIINHB206D	C	40
RIINHB206E	C	40
RIINHB208A	C	40
RIINHB208B	C	40
RIINHB208D	C	40
RIINHB208E	C	40
RIINHB209A	C	40
RIINHB209D	C	40
RIINHB209E	C	40
RIINHB210A	C	40
RIINHB210B	C	40
RIINHB210D	C	40
RIINHB210E	C	40
RIINHB211A	C	40
RIINHB211D	C	40
RIINHB211E	C	40
RIINHB213A	C	40
RIINHB213D	C	45
RIINHB216A	C	40
RIINHB216D	C	40
RIINHB216E	C	40
RIINHB217A	C	40
RIINHB217D	C	40
RIINHB217E	C	40
RIINHB218A	C	40
RIINHB218D	C	40
RIINHB218E	C	40
RIINHB219A	C	40
RIINHB219D	C	40
RIINHB219E	C	40
RIINHB220	C	40
RIINHB221	C	40
RIINHB222	C	40
RIINHB223	C	40
RIINHB301A	C	65
RIINHB301D	C	65
RIINHB301E	C	65
RIINHB302A	C	65
RIINHB302D	C	65
RIINHB303A	C	40
RIINHB303D	C	40
RIINHB304A	C	65
RIINHB304B	C	65
RIINHB304D	C	65
RIINHB304E	C	65
RIINHB305A	C	65
RIINHB305D	C	65
RIINHB305E	C	65
RIINHB306A	C	65
RIINHB306D	C	65
RIINHB306E	C	65
RIINHB307A	C	65
RIINHB307B	C	65
RIINHB307D	C	65
RIINHB308A	C	65
RIINHB308D	C	65
RIINHB309A	C	65
RIINHB309D	C	65
RIINHB309E	C	65
RIINHB310A	C	65
RIINHB310D	C	65
RIINHB311A	C	65
RIINHB311D	C	65
RIINHB311E	C	65
RIINHB312A	C	65
RIINHB312D	C	65
RIINHB313A	C	65
RIINHB313D	C	65
RIINHB315A	C	65
RIINHB315D	C	65
RIINHB316A	C	40
RIINHB316D	C	40
RIINHB317A	C	40
RIINHB317D	C	40
RIINHB318A	C	40
RIINHB318D	C	40
RIINHB319A	C	40
RIINHB319D	C	40
RIINHB320A	C	65
RIINHB320D	C	65
RIINHB321A	C	65
RIINHB322A	C	65
RIINHB322D	C	65
RIINHB322E	C	65
RIINHB323A	C	65
RIINHB323D	C	65
RIINHB324A	C	40
RIINHB324B	C	40
RIINHB324D	C	40
RIINHB324E	C	40
RIINHB325A	C	70
RIINHB325D	C	70
RIINHB325E	C	70
RIINHB326	C	65
RIINHB327	C	65
RIINHB328	C	65
RIINHB329	C	65
RIINHB330	C	40
RIINHB401A	C	50
RIINHB401D	C	50
RIINHB401E	C	50
RIINHB402A	C	50
RIINHB402D	C	50
RIINHB402E	C	50
RIINHB403A	C	50
RIINHB403D	C	50
RIINHB404A	C	50
RIINHB404D	C	50
